transaction_id,member_id,date,mcc,amount
T0031548,M00706,2026-06-28,4900,84.35
T0031549,M00706,2026-07-21,7011,91.57
T0031550,M00706,2025-11-23,5311,129.22
T0031551,M00706,2026-07-17,3000,49.66
T0031552,M00706,2025-11-19,4900,25.93
T0031553,M00706,2026-05-31,5411,107.17
T0031554,M00706,2026-05-30,3501,58.42
T0031555,M00706,2026-06-28,3502,42.6
T0031556,M00706,2025-10-19,4511,112.89
T0031557,M00706,2026-05-09,3002,239.21
T0031558,M00706,2026-01-09,5732,57.14
T0031559,M00706,2025-11-06,5541,67.25
T0031560,M00706,2025-10-09,3501,20.46
T0031561,M00706,2025-10-02,5812,53.37
T0031562,M00706,2025-08-12,5311,83.2
T0031563,M00706,2025-10-19,4511,65.34
T0031564,M00706,2026-05-25,3501,46.43
T0031565,M00706,2026-06-10,5812,137.81
T0031566,M00706,2026-05-13,5541,70.67
T0031567,M00706,2025-12-22,3502,887.85
T0031568,M00706,2026-06-30,5732,82.08
T0031569,M00706,2025-10-03,7011,4.28
T0031570,M00706,2025-08-04,3002,21.93
T0031571,M00706,2025-10-01,3001,113.54
T0031572,M00706,2026-05-28,5941,35.05
T0031573,M00706,2025-12-09,5941,37.29
T0031574,M00706,2026-01-13,5311,19.31
T0031575,M00706,2026-03-25,3502,41.4
T0031576,M00706,2026-02-22,5541,80.96
T0031577,M00706,2025-11-15,3000,98.09
T0031578,M00706,2025-11-24,5722,24.05
T0031579,M00706,2025-08-01,3501,149.22
T0031580,M00706,2025-09-12,5732,20.26
T0031581,M00706,2026-05-30,5722,103.33
T0031582,M00706,2026-02-12,3503,93.41
T0031583,M00706,2025-11-06,3001,26.2
T0031584,M00706,2025-10-30,5814,23.26
T0031585,M00706,2026-03-08,3000,97.74
T0031586,M00706,2025-07-31,5722,38.1
T0031587,M00706,2025-10-08,7011,55.12
T0031588,M00706,2025-10-20,3503,132.6
T0031589,M00706,2025-09-05,5411,107.68
T0031590,M00706,2026-06-15,4511,26.68
T0031591,M00706,2026-02-14,5812,63.21
T0031592,M00706,2025-10-06,4511,26.19
T0031593,M00706,2025-08-13,4511,159.16
T0031594,M00706,2025-11-17,5651,309.98
T0031595,M00706,2025-09-29,3002,28.64
T0031596,M00706,2025-12-11,5411,64.64
T0031597,M00706,2026-06-27,5311,166.91
T0031598,M00706,2025-11-26,5651,68.32
T0031599,M00706,2025-09-19,5651,116.92
T0031600,M00706,2025-08-28,5311,70.22
T0031601,M00706,2026-03-27,3501,23.18
T0031602,M00706,2026-04-18,3000,75.11
T0031603,M00706,2025-12-30,3000,205.88
T0031604,M00707,2026-01-26,5722,11.34
T0031605,M00707,2026-05-26,5411,97.42
T0031606,M00707,2026-04-23,5814,34.88
T0031607,M00707,2026-03-09,5732,27.78
T0031608,M00707,2026-01-31,5651,253.26
T0031609,M00707,2026-01-14,4511,51.68
T0031610,M00707,2025-10-24,4900,46.92
T0031611,M00707,2025-08-27,3503,94.03
T0031612,M00707,2025-12-20,3000,7.75
T0031613,M00707,2026-05-28,3001,258.49
T0031614,M00707,2025-08-16,3000,447.84
T0031615,M00707,2025-10-19,7011,166.52
T0031616,M00707,2026-06-25,3502,100.68
T0031617,M00707,2026-05-28,5651,53.7
T0031618,M00707,2026-01-29,3002,22.76
T0031619,M00707,2026-05-10,5941,220.1
T0031620,M00707,2026-05-27,5541,166.72
T0031621,M00707,2025-11-09,4511,104.6
T0031622,M00707,2025-09-13,3001,93.1
T0031623,M00707,2025-09-21,5941,90.07
T0031624,M00707,2025-09-07,5722,39.41
T0031625,M00707,2025-07-25,3502,813.36
T0031626,M00707,2026-02-07,4511,50.12
T0031627,M00707,2026-05-24,5411,43.52
T0031628,M00707,2026-04-09,3000,204.51
T0031629,M00707,2026-01-03,3502,64.77
T0031630,M00707,2025-12-19,3002,65.43
T0031631,M00707,2025-10-16,5941,274.4
T0031632,M00707,2026-03-03,3000,131.45
T0031633,M00707,2026-06-08,5814,138.3
T0031634,M00707,2025-12-05,3001,16.16
T0031635,M00707,2026-07-12,5732,99.54
T0031636,M00707,2025-07-30,5651,24.4
T0031637,M00707,2025-10-06,4900,42.31
T0031638,M00707,2026-06-24,5941,79.49
T0031639,M00707,2026-05-29,5732,64.31
T0031640,M00707,2025-12-26,3000,128.28
T0031641,M00707,2025-10-12,5812,144.13
T0031642,M00707,2026-04-22,3001,155.34
T0031643,M00707,2026-03-07,3000,17.39
T0031644,M00707,2026-05-03,3502,708.15
T0031645,M00707,2026-01-27,3001,65.07
T0031646,M00707,2025-10-05,4511,224.29
T0031647,M00707,2026-06-12,5541,5.4
T0031648,M00707,2025-09-15,5541,51.15
T0031649,M00707,2026-05-23,5411,15.48
T0031650,M00707,2025-11-09,4511,28.18
T0031651,M00707,2026-02-07,5651,70.14
T0031652,M00707,2025-12-05,5941,47.72
T0031653,M00707,2026-01-27,3002,248.15
T0031654,M00708,2026-03-23,3502,40.95
T0031655,M00708,2025-09-30,4900,23.78
T0031656,M00708,2026-07-03,5814,211.85
T0031657,M00708,2026-03-07,3501,78.18
T0031658,M00708,2025-09-18,3001,68.88
T0031659,M00708,2025-10-23,5814,91.15
T0031660,M00708,2026-07-09,3002,48.85
T0031661,M00708,2025-09-11,3001,28.32
T0031662,M00708,2026-06-28,5541,70.18
T0031663,M00708,2026-06-30,5651,51.06
T0031664,M00708,2026-07-06,5732,94.35
T0031665,M00708,2025-12-22,4511,13.04
T0031666,M00708,2025-12-30,4900,80.35
T0031667,M00708,2026-06-06,4900,33.47
T0031668,M00708,2025-07-29,5814,77.58
T0031669,M00708,2026-04-18,5814,164.86
T0031670,M00708,2026-06-10,3502,38.24
T0031671,M00708,2025-11-25,5812,220.68
T0031672,M00708,2026-01-05,3502,11.7
T0031673,M00708,2026-02-26,5732,312.26
T0031674,M00708,2025-07-30,3000,230.1
T0031675,M00708,2025-07-26,5311,27.48
T0031676,M00708,2025-12-07,3501,27.71
T0031677,M00708,2026-07-22,4511,14.95
T0031678,M00708,2025-10-08,5732,167.57
T0031679,M00708,2025-08-22,3503,47.92
T0031680,M00708,2026-03-03,5732,44.53
T0031681,M00708,2025-11-01,5941,21.7
T0031682,M00708,2026-06-23,3502,408.29
T0031683,M00708,2025-12-06,5941,25.21
T0031684,M00708,2026-06-24,5941,68.32
T0031685,M00708,2025-12-09,3502,82.76
T0031686,M00708,2026-01-15,5941,44.76
T0031687,M00708,2026-07-14,4511,36.57
T0031688,M00708,2025-09-17,5812,46.1
T0031689,M00708,2026-07-10,4900,117.37
T0031690,M00708,2026-01-09,4511,47.13
T0031691,M00708,2026-04-04,5411,338.85
T0031692,M00708,2026-02-25,3001,30.66
T0031693,M00708,2026-01-23,3501,141.76
T0031694,M00708,2025-07-24,4900,11.51
T0031695,M00708,2026-04-14,5814,30.66
T0031696,M00708,2026-06-10,5541,29.48
T0031697,M00709,2026-01-18,3503,22.11
T0031698,M00709,2026-01-07,4511,79.52
T0031699,M00709,2026-03-14,3000,66.76
T0031700,M00709,2026-03-15,7011,247.18
T0031701,M00709,2025-11-04,5941,179.26
T0031702,M00709,2026-05-09,3503,49.49
T0031703,M00709,2025-11-01,4900,9.46
T0031704,M00709,2025-11-02,5941,117.26
T0031705,M00709,2026-07-20,5411,25.46
T0031706,M00709,2025-09-05,4900,230.27
T0031707,M00709,2026-01-12,3000,30.69
T0031708,M00709,2026-04-24,5311,42.44
T0031709,M00709,2026-06-12,7011,17.41
T0031710,M00709,2026-07-03,5814,18.87
T0031711,M00709,2026-07-12,5411,59.8
T0031712,M00709,2025-09-05,5541,54.47
T0031713,M00709,2026-05-23,7011,41.43
T0031714,M00709,2025-12-19,5722,519.58
T0031715,M00709,2026-03-18,5812,121.95
T0031716,M00709,2026-02-06,4511,67.37
T0031717,M00709,2025-10-25,4900,4.23
T0031718,M00709,2026-05-26,5651,152.29
T0031719,M00709,2025-08-26,5941,1332.13
T0031720,M00709,2026-04-30,7011,55.26
T0031721,M00709,2025-11-28,3503,29.65
T0031722,M00709,2026-06-03,3501,78.52
T0031723,M00709,2026-06-05,4900,15.94
T0031724,M00709,2026-07-08,7011,105.85
T0031725,M00709,2025-11-08,3001,298.93
T0031726,M00709,2026-02-14,5722,34.09
T0031727,M00709,2026-03-11,3502,35.21
T0031728,M00709,2025-11-26,3503,61.58
T0031729,M00709,2025-07-30,5732,40.4
T0031730,M00709,2026-06-22,3001,14.7
T0031731,M00709,2025-08-20,5722,45.37
T0031732,M00709,2026-01-28,7011,37.08
T0031733,M00709,2025-12-25,4511,261.53
T0031734,M00709,2025-11-11,5651,211.74
T0031735,M00709,2026-04-20,4511,269.7
T0031736,M00709,2026-03-14,3002,148.67
T0031737,M00709,2026-01-25,4900,81.92
T0031738,M00709,2026-02-19,7011,27.82
T0031739,M00709,2025-10-06,3501,251.17
T0031740,M00709,2026-06-09,3502,94.42
T0031741,M00709,2026-06-21,3001,19.14
T0031742,M00709,2025-10-03,5732,26.74
T0031743,M00710,2026-06-19,3001,18.85
T0031744,M00710,2026-07-09,5732,8.57
T0031745,M00710,2026-02-02,3002,98.35
T0031746,M00710,2025-08-27,3002,19.34
T0031747,M00710,2026-02-14,3503,31.31
T0031748,M00710,2026-04-27,3501,69.33
T0031749,M00710,2026-05-10,5941,55.26
T0031750,M00710,2025-12-20,3501,32.67
T0031751,M00710,2026-03-19,4900,304.58
T0031752,M00710,2025-09-12,7011,14.49
T0031753,M00710,2026-04-03,5311,15.13
T0031754,M00710,2025-12-01,3502,105.41
T0031755,M00710,2026-01-05,3502,35.65
T0031756,M00710,2025-11-17,3501,34.29
T0031757,M00710,2025-07-29,5722,22.67
T0031758,M00710,2026-03-14,3002,93.52
T0031759,M00710,2026-04-21,5732,83.57
T0031760,M00710,2026-03-22,5941,75.12
T0031761,M00710,2026-02-09,5411,37.23
T0031762,M00710,2025-09-25,5411,31.47
T0031763,M00710,2026-07-19,3502,56.65
T0031764,M00710,2026-01-27,4900,175.31
T0031765,M00710,2026-06-20,5941,319.95
T0031766,M00710,2026-05-17,3001,202.62
T0031767,M00710,2026-01-16,5311,110.58
T0031768,M00710,2025-11-23,7011,178.07
T0031769,M00710,2025-10-15,3000,20.45
T0031770,M00710,2025-12-12,3000,32.66
T0031771,M00710,2026-02-06,5311,112.66
T0031772,M00710,2025-08-12,3503,59.25
T0031773,M00710,2025-11-04,5311,93.46
T0031774,M00710,2026-06-01,5722,177.59
T0031775,M00710,2026-05-10,7011,152.02
T0031776,M00710,2026-05-23,3503,22.4
T0031777,M00710,2025-12-23,5812,67.48
T0031778,M00710,2026-04-09,3000,26.55
T0031779,M00710,2026-01-21,5812,30.65
T0031780,M00710,2025-12-21,5732,12.05
T0031781,M00710,2026-06-10,7011,76.22
T0031782,M00710,2025-09-04,7011,11.19
T0031783,M00710,2026-04-26,3503,98.9
T0031784,M00710,2026-01-29,4511,259.42
T0031785,M00710,2025-11-07,5651,113.33
T0031786,M00710,2026-04-10,5722,70.24
T0031787,M00710,2025-12-13,5941,309.34
T0031788,M00710,2026-04-17,4511,92.52
T0031789,M00710,2025-08-22,3001,28.14
T0031790,M00710,2026-05-15,7011,75.57
T0031791,M00710,2026-07-21,5651,473.28
T0031792,M00710,2025-08-14,4900,22.36
T0031793,M00710,2026-05-19,5814,16.77
T0031794,M00710,2026-04-11,5722,123.34
T0031795,M00710,2025-08-28,5311,53.3
T0031796,M00710,2026-06-27,5812,39.17
T0031797,M00710,2026-02-07,3000,18.93
T0031798,M00710,2026-07-01,3001,9.49
T0031799,M00710,2025-12-31,5411,15.54
T0031800,M00711,2026-02-15,5732,9.37
T0031801,M00711,2025-12-03,5941,217.91
T0031802,M00711,2025-10-18,3501,229.25
T0031803,M00711,2026-04-02,3000,227.97
T0031804,M00711,2026-05-27,5651,43.71
T0031805,M00711,2026-01-30,3502,50.97
T0031806,M00711,2026-02-22,5541,76.53
T0031807,M00711,2026-04-02,4511,270.71
T0031808,M00711,2025-12-23,5812,38.29
T0031809,M00711,2025-10-12,7011,31.36
T0031810,M00711,2026-01-31,5814,133.71
T0031811,M00711,2025-08-06,5941,223.46
T0031812,M00711,2025-11-05,3001,63.26
T0031813,M00711,2025-10-19,3000,130.38
T0031814,M00711,2026-03-24,3502,74.62
T0031815,M00711,2026-02-26,5722,51.87
T0031816,M00711,2026-05-28,3501,29.1
T0031817,M00711,2026-05-08,3503,21.03
T0031818,M00711,2026-03-16,3501,36.06
T0031819,M00711,2025-10-30,7011,25.13
T0031820,M00711,2026-06-21,3502,88.54
T0031821,M00711,2026-01-08,5814,225.33
T0031822,M00711,2025-08-25,5814,81.78
T0031823,M00711,2026-06-29,5814,26.56
T0031824,M00711,2026-05-17,5812,156.86
T0031825,M00711,2026-06-04,3503,89.74
T0031826,M00711,2025-10-14,5541,109.38
T0031827,M00711,2026-06-30,7011,39.67
T0031828,M00711,2026-07-22,5941,207.14
T0031829,M00711,2025-11-03,5722,206.08
T0031830,M00711,2026-06-11,4511,55.48
T0031831,M00711,2026-02-01,5411,136.79
T0031832,M00711,2026-03-11,5651,200.64
T0031833,M00711,2026-05-16,3501,41.87
T0031834,M00711,2026-06-02,5812,61.48
T0031835,M00711,2026-05-31,4900,72.23
T0031836,M00711,2025-10-17,5814,22.25
T0031837,M00711,2025-08-03,5814,103.72
T0031838,M00711,2026-02-25,5732,185.4
T0031839,M00711,2025-08-24,5651,57.75
T0031840,M00711,2025-11-25,5651,93.68
T0031841,M00711,2025-09-23,3002,270.04
T0031842,M00711,2026-03-09,4511,44.47
T0031843,M00711,2025-09-04,3501,95.61
T0031844,M00711,2025-11-23,3503,37.72
T0031845,M00712,2026-01-06,3502,36.7
T0031846,M00712,2026-05-07,3501,106.18
T0031847,M00712,2026-04-11,3503,352.67
T0031848,M00712,2025-12-04,5941,192.46
T0031849,M00712,2026-06-01,5411,93.54
T0031850,M00712,2026-05-22,5722,110.49
T0031851,M00712,2026-07-01,3000,49.46
T0031852,M00712,2026-02-17,3501,56.87
T0031853,M00712,2025-08-04,5411,109.12
T0031854,M00712,2025-08-03,3001,72.8
T0031855,M00712,2026-05-22,7011,147.38
T0031856,M00712,2026-01-30,3502,236.77
T0031857,M00712,2026-01-28,5812,60.23
T0031858,M00712,2026-04-08,5732,8.94
T0031859,M00712,2026-06-29,5722,509.89
T0031860,M00712,2026-04-20,3002,34.73
T0031861,M00712,2026-04-23,5722,81.06
T0031862,M00712,2026-03-27,7011,138.03
T0031863,M00712,2026-06-07,3502,272.86
T0031864,M00712,2026-01-07,3002,405.87
T0031865,M00712,2026-03-29,5814,46.35
T0031866,M00712,2025-08-19,5814,219.14
T0031867,M00712,2025-08-02,3501,81.29
T0031868,M00712,2026-06-10,7011,1036.08
T0031869,M00712,2025-09-06,5812,200.43
T0031870,M00712,2026-06-20,5651,55.84
T0031871,M00712,2026-06-18,4511,30.17
T0031872,M00712,2026-05-16,5812,4.82
T0031873,M00712,2025-12-09,5732,130.93
T0031874,M00712,2025-09-11,5814,182.81
T0031875,M00712,2026-06-25,3503,140.54
T0031876,M00712,2025-11-24,3503,6.34
T0031877,M00712,2025-09-04,3001,18.95
T0031878,M00712,2026-05-20,5311,107.86
T0031879,M00712,2025-09-02,5941,397.63
T0031880,M00712,2026-06-06,5411,63.08
T0031881,M00712,2025-08-02,3000,198.64
T0031882,M00712,2026-06-15,5311,23.7
T0031883,M00712,2026-06-14,5311,82.03
T0031884,M00712,2025-09-13,5941,50.67
T0031885,M00712,2026-07-08,3001,218.68
T0031886,M00712,2026-01-04,5311,38.87
T0031887,M00712,2026-06-29,4511,356.74
T0031888,M00712,2026-04-19,5311,49.02
T0031889,M00712,2026-02-14,4511,22.88
T0031890,M00712,2026-01-06,3503,23.66
T0031891,M00713,2025-10-23,3502,35.79
T0031892,M00713,2025-07-25,3501,29.36
T0031893,M00713,2026-06-08,5732,162.36
T0031894,M00713,2026-04-12,4900,2.69
T0031895,M00713,2025-09-21,3501,43.39
T0031896,M00713,2026-04-07,5411,17.56
T0031897,M00713,2025-08-06,5812,27.98
T0031898,M00713,2026-05-15,7011,85.09
T0031899,M00713,2025-07-27,5541,54.31
T0031900,M00713,2026-03-28,5812,49.62
T0031901,M00713,2025-09-19,5732,219.1
T0031902,M00713,2026-04-29,4511,65.78
T0031903,M00713,2026-04-05,5812,405.88
T0031904,M00713,2026-02-16,3001,135.94
T0031905,M00713,2025-10-26,4900,25.36
T0031906,M00713,2025-10-18,5732,461.32
T0031907,M00713,2025-11-14,3503,88.07
T0031908,M00713,2025-09-20,3503,433.44
T0031909,M00713,2026-01-22,7011,51.11
T0031910,M00713,2025-11-23,3502,87.55
T0031911,M00713,2026-02-12,3002,102.73
T0031912,M00713,2026-04-05,3501,56.37
T0031913,M00713,2025-09-21,5812,237.92
T0031914,M00713,2025-10-13,5941,460.62
T0031915,M00713,2026-03-14,3503,6.73
T0031916,M00713,2026-03-25,5651,150.63
T0031917,M00713,2026-04-29,3002,27.26
T0031918,M00713,2026-01-29,3000,4.99
T0031919,M00713,2026-03-13,7011,111.83
T0031920,M00713,2026-03-12,5651,112.09
T0031921,M00713,2026-06-14,3502,131.65
T0031922,M00713,2026-07-06,5541,96.64
T0031923,M00713,2026-03-10,7011,159.98
T0031924,M00713,2025-10-18,5941,36.49
T0031925,M00713,2025-10-11,5812,86.78
T0031926,M00713,2026-05-10,5812,134.04
T0031927,M00714,2026-04-05,3001,258.0
T0031928,M00714,2025-08-10,3001,63.1
T0031929,M00714,2025-09-02,3002,20.21
T0031930,M00714,2026-03-03,7011,143.97
T0031931,M00714,2025-08-16,3002,15.53
T0031932,M00714,2025-10-22,3002,98.59
T0031933,M00714,2025-10-28,3501,72.57
T0031934,M00714,2025-08-17,3502,14.14
T0031935,M00714,2025-09-09,3002,14.97
T0031936,M00714,2026-02-19,4511,28.4
T0031937,M00714,2026-06-12,3001,47.28
T0031938,M00714,2026-04-24,5941,293.09
T0031939,M00714,2025-09-04,3501,59.7
T0031940,M00714,2025-11-28,5722,115.18
T0031941,M00714,2025-09-09,5651,236.66
T0031942,M00714,2026-03-14,5722,195.03
T0031943,M00714,2026-01-10,5311,66.22
T0031944,M00714,2025-11-20,5651,32.93
T0031945,M00714,2026-04-02,5814,109.82
T0031946,M00714,2025-09-30,5651,33.6
T0031947,M00714,2026-03-07,3000,409.45
T0031948,M00714,2025-10-23,5722,158.82
T0031949,M00714,2025-12-10,3502,82.16
T0031950,M00714,2026-03-01,3502,111.35
T0031951,M00714,2026-05-25,5722,79.7
T0031952,M00714,2026-04-06,3501,46.14
T0031953,M00714,2026-02-08,3001,109.79
T0031954,M00714,2026-01-17,5722,52.31
T0031955,M00714,2026-02-02,5941,462.52
T0031956,M00714,2026-04-08,7011,33.36
T0031957,M00714,2026-04-26,5732,110.92
T0031958,M00714,2025-12-24,7011,30.49
T0031959,M00714,2025-12-10,5814,30.17
T0031960,M00714,2026-06-23,7011,11.18
T0031961,M00714,2025-10-09,5732,100.63
T0031962,M00714,2026-03-22,5814,39.16
T0031963,M00714,2026-03-15,3502,197.04
T0031964,M00715,2025-10-10,3502,34.39
T0031965,M00715,2026-05-02,5311,15.91
T0031966,M00715,2025-07-23,5411,102.57
T0031967,M00715,2026-01-29,5814,18.95
T0031968,M00715,2025-10-08,5941,8.24
T0031969,M00715,2025-09-20,5651,243.99
T0031970,M00715,2025-08-20,5814,38.06
T0031971,M00715,2025-10-15,5812,11.65
T0031972,M00715,2025-11-01,5651,25.47
T0031973,M00715,2025-11-04,5814,32.43
T0031974,M00715,2026-02-09,5732,209.4
T0031975,M00715,2025-12-09,3000,12.64
T0031976,M00715,2025-09-08,5541,17.48
T0031977,M00715,2026-02-18,4900,177.75
T0031978,M00715,2025-08-31,4511,42.53
T0031979,M00715,2026-01-31,5732,83.76
T0031980,M00715,2026-01-19,5311,40.82
T0031981,M00715,2026-01-04,5541,502.99
T0031982,M00715,2026-05-24,3501,18.36
T0031983,M00715,2026-06-05,5651,88.42
T0031984,M00715,2026-03-10,3503,299.75
T0031985,M00715,2026-05-16,7011,45.83
T0031986,M00715,2025-11-08,4511,31.38
T0031987,M00715,2026-01-02,3503,143.61
T0031988,M00715,2026-05-02,5651,182.01
T0031989,M00715,2025-11-25,3502,29.97
T0031990,M00715,2026-05-02,7011,287.78
T0031991,M00715,2026-04-24,3002,70.19
T0031992,M00715,2026-03-28,5541,110.91
T0031993,M00715,2026-05-21,3002,295.39
T0031994,M00715,2026-03-08,3501,143.85
T0031995,M00715,2025-12-26,3501,66.67
T0031996,M00715,2026-06-11,3001,34.07
T0031997,M00715,2025-09-23,7011,1000.75
T0031998,M00715,2026-01-29,5814,30.3
T0031999,M00715,2025-08-25,5311,91.66
T0032000,M00715,2026-06-18,3002,111.05
T0032001,M00715,2026-03-13,3502,116.43
T0032002,M00715,2026-04-06,3000,560.04
T0032003,M00715,2025-10-18,3001,69.94
T0032004,M00715,2026-02-09,4511,60.64
T0032005,M00715,2026-02-28,4511,314.91
T0032006,M00715,2026-07-22,5651,58.21
T0032007,M00715,2026-05-20,5722,160.14
T0032008,M00715,2026-05-13,5651,81.0
T0032009,M00715,2025-09-11,5541,167.5
T0032010,M00715,2025-08-26,5541,137.75
T0032011,M00716,2026-02-21,4900,44.56
T0032012,M00716,2026-06-02,5814,10.59
T0032013,M00716,2026-06-13,5722,60.87
T0032014,M00716,2026-06-26,3501,6.34
T0032015,M00716,2025-09-16,3000,56.83
T0032016,M00716,2026-06-25,4900,76.23
T0032017,M00716,2025-10-03,5541,157.0
T0032018,M00716,2025-09-10,3000,110.43
T0032019,M00716,2026-07-11,5722,164.33
T0032020,M00716,2025-08-23,5812,100.88
T0032021,M00716,2026-05-07,5311,48.25
T0032022,M00716,2026-04-30,3002,59.98
T0032023,M00716,2026-06-18,5411,28.46
T0032024,M00716,2025-12-17,3503,83.77
T0032025,M00716,2025-09-23,7011,13.68
T0032026,M00716,2026-06-30,3502,193.65
T0032027,M00716,2025-10-25,5814,25.62
T0032028,M00716,2025-08-01,4900,77.78
T0032029,M00716,2026-05-03,4900,91.97
T0032030,M00716,2026-04-30,3502,213.3
T0032031,M00716,2025-07-26,3503,12.41
T0032032,M00716,2025-12-06,3002,48.16
T0032033,M00716,2026-06-23,5732,115.57
T0032034,M00716,2025-08-16,5732,384.21
T0032035,M00716,2025-09-20,5411,64.15
T0032036,M00716,2025-11-16,3000,36.81
T0032037,M00716,2026-02-06,3002,506.23
T0032038,M00716,2025-09-29,3503,148.79
T0032039,M00716,2026-04-20,3501,263.39
T0032040,M00716,2025-08-17,3501,19.89
T0032041,M00716,2025-09-24,5732,112.29
T0032042,M00716,2026-05-25,5722,22.57
T0032043,M00716,2026-06-07,5814,18.08
T0032044,M00716,2026-01-18,4511,119.33
T0032045,M00716,2026-04-18,5311,127.98
T0032046,M00716,2026-05-24,5812,41.18
T0032047,M00716,2026-01-31,3000,279.23
T0032048,M00716,2026-03-16,5814,46.11
T0032049,M00716,2025-12-14,3001,50.91
T0032050,M00716,2026-01-05,3503,64.33
T0032051,M00716,2025-09-29,3000,52.3
T0032052,M00716,2025-11-27,5311,239.19
T0032053,M00716,2025-12-17,5411,23.53
T0032054,M00716,2025-09-02,4511,31.36
T0032055,M00717,2025-12-13,3002,20.26
T0032056,M00717,2026-02-25,5732,30.92
T0032057,M00717,2026-04-07,5651,50.03
T0032058,M00717,2026-03-08,5541,155.88
T0032059,M00717,2026-04-25,5812,129.51
T0032060,M00717,2026-05-23,5651,37.52
T0032061,M00717,2025-09-09,3001,44.72
T0032062,M00717,2026-02-04,5411,15.56
T0032063,M00717,2026-04-22,5732,76.61
T0032064,M00717,2026-01-27,3501,240.4
T0032065,M00717,2026-02-10,3000,37.27
T0032066,M00717,2026-05-01,5941,125.94
T0032067,M00717,2026-01-01,4900,37.26
T0032068,M00717,2026-02-07,3501,22.29
T0032069,M00717,2026-02-11,5732,131.67
T0032070,M00717,2026-05-06,3502,697.6
T0032071,M00717,2025-09-21,3002,114.83
T0032072,M00717,2026-01-16,5732,44.09
T0032073,M00717,2026-01-24,5541,47.02
T0032074,M00717,2026-04-08,3502,449.97
T0032075,M00717,2026-06-26,7011,90.65
T0032076,M00717,2026-05-03,5722,31.0
T0032077,M00717,2025-10-10,5541,62.66
T0032078,M00717,2026-03-01,5814,82.69
T0032079,M00717,2025-09-30,5722,106.61
T0032080,M00717,2025-10-24,4900,302.49
T0032081,M00717,2025-07-24,3503,238.86
T0032082,M00717,2026-01-06,5541,81.31
T0032083,M00717,2025-09-30,5541,63.98
T0032084,M00717,2026-07-16,5941,99.09
T0032085,M00717,2026-07-08,3502,36.3
T0032086,M00717,2025-09-03,4511,177.68
T0032087,M00717,2026-04-22,5541,54.41
T0032088,M00717,2026-01-28,3002,108.95
T0032089,M00717,2026-02-14,5814,369.91
T0032090,M00717,2026-07-07,4511,115.91
T0032091,M00717,2026-04-25,5814,83.99
T0032092,M00717,2025-12-18,5941,39.75
T0032093,M00717,2026-03-15,5941,61.68
T0032094,M00717,2025-12-14,3000,21.41
T0032095,M00717,2025-08-23,7011,113.66
T0032096,M00717,2026-07-14,7011,7.89
T0032097,M00717,2025-08-31,5812,175.63
T0032098,M00717,2025-11-11,3001,138.61
T0032099,M00718,2025-07-27,5722,73.57
T0032100,M00718,2026-07-09,5311,11.31
T0032101,M00718,2025-08-20,3501,151.99
T0032102,M00718,2026-06-26,5812,56.61
T0032103,M00718,2025-08-25,3002,303.45
T0032104,M00718,2026-07-21,7011,98.69
T0032105,M00718,2025-10-05,3000,84.05
T0032106,M00718,2025-09-18,7011,99.58
T0032107,M00718,2025-11-23,4900,25.14
T0032108,M00718,2025-11-03,5651,42.48
T0032109,M00718,2026-06-29,3001,76.17
T0032110,M00718,2025-11-05,3501,49.28
T0032111,M00718,2025-09-27,5941,37.47
T0032112,M00718,2026-01-26,5732,50.28
T0032113,M00718,2026-01-21,3001,69.7
T0032114,M00718,2026-04-27,3002,677.73
T0032115,M00718,2025-10-12,7011,48.16
T0032116,M00718,2025-10-29,3002,33.87
T0032117,M00718,2025-09-02,5311,57.24
T0032118,M00718,2026-02-16,5941,299.34
